2404,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA LA ROSALEDA",https://resultadosconvzla.com/centro/12756,,,,,,,,,,,,,,,,,,,,,
2405,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA BOLIVARIANA LAS PALMAS",https://resultadosconvzla.com/centro/12757,,,,,,,,,,,,,,,,,,,,,
2406,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA BOLIVARIANA PEDRO BRICEÑO MENDEZ",https://resultadosconvzla.com/centro/12758,,,,,,,,,,,,,,,,,,,,,
2407,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA MI JARDIN II",https://resultadosconvzla.com/centro/12759,,,,,,,,,,,,,,,,,,,,,
2408,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","UNIDAD EDUCATIVA CECILIA MUJICA",https://resultadosconvzla.com/centro/12773,,,,,,,,,,,,,,,,,,,,,
2409,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","CONSULTORIO POPULAR TIPO III RENACER BOLIVARIANO",https://resultadosconvzla.com/centro/12774,,,,,,,,,,,,,,,,,,,,,
2410,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","CEI INDIA TIBISAY SECTOR B",https://resultadosconvzla.com/centro/12776,,,,,,,,,,,,,,,,,,,,,
2411,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","TALLER DE EDUCACION  LABORAL ALTO BARINAS",https://resultadosconvzla.com/centro/12753,,,,,,,,,,,,,,,,,,,,,
2412,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","UNIDA BASICA EDUCATIVA  BILINGUE NUESTRA  SEÑORA DE FATIMA",https://resultadosconvzla.com/centro/12755,,,,,,,,,,,,,,,,,,,,,
2413,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA BOLIVARIANA CIUDAD VARYNA",https://resultadosconvzla.com/centro/12760,,,,,,,,,,,,,,,,,,,,,
2414,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","LICEO NACIONAL BOLIVARIANO LAS COLINAS DEL LLANO",https://resultadosconvzla.com/centro/12762,,,,,,,,,,,,,,,,,,,,,
2415,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BÁSICA BOLIVARIANA CACIQUE  GUAICAIPURO  SECTOR B",https://resultadosconvzla.com/centro/12764,,,,,,,,,,,,,,,,,,,,,
2416,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA CACIQUE  TAVACARE SECTOR C",https://resultadosconvzla.com/centro/12769,,,,,,,,,,,,,,,,,,,,,
2417,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","CENTRO DE VOTACION BRISAS DEL COROZAL",https://resultadosconvzla.com/centro/12771,,,,,,,,,,,,,,,,,,,,,
2418,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA BOLIVARIANA ROSA INES",https://resultadosconvzla.com/centro/12778,,,,,,,,,,,,,,,,,,,,,
2419,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA UNITARIA LA ORQUIDEA",https://resultadosconvzla.com/centro/12780,,,,,,,,,,,,,,,,,,,,,
2420,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA MI JARDIN III",https://resultadosconvzla.com/centro/12748,,,,,,,,,,,,,,,,,,,,,
2421,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","UNIDAD EDUCATIVA ANDRES ELOY BLANCO",https://resultadosconvzla.com/centro/12749,,,,,,,,,,,,,,,,,,,,,
2422,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA TRINA BRICENO DE SEGOVIA",https://resultadosconvzla.com/centro/12750,,,,,,,,,,,,,,,,,,,,,
2423,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BOLIVARIANA PAGUEICITOO",https://resultadosconvzla.com/centro/12751,,,,,,,,,,,,,,,,,,,,,
2424,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","UNIDAD EDUCATIVA JOSE LEON TAPIA",https://resultadosconvzla.com/centro/12765,,,,,,,,,,,,,,,,,,,,,
2425,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA 28 DE JULIO",https://resultadosconvzla.com/centro/12766,,,,,,,,,,,,,,,,,,,,,
2426,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","CENTRO DE EDUCACION INICIAL BOLIVARIANO  EL BUCARE",https://resultadosconvzla.com/centro/12767,,,,,,,,,,,,,,,,,,,,,
2427,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","CENTRO DE EDUCACION INICIAL EL SAMAN DE GURE",https://resultadosconvzla.com/centro/12768,,,,,,,,,,,,,,,,,,,,,
2428,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","ESCUELA BASICA TERRAZAS DEL CAIPE",https://resultadosconvzla.com/centro/12781,,,,,,,,,,,,,,,,,,,,,
2429,"EDO. BARINAS","MP. BARINAS","PQ. ALTO BARINAS","UNIVERSIDAD NACIONAL EXPERIMENTAL  DE LAS FUERZAS ARMADAS BARINAS",https://resultadosconvzla.com/centro/12782,,,,,,,,,,,,,,,,,,,,,
2430,"EDO. BARINAS","MP. BARINAS","PQ. JUAN A RODRIGUEZ D","ESCUELA BASICA RAFAEL MONTENEGRO",https://resultadosconvzla.com/centro/12790,,,,,,,,,,,,,,,,,,,,,
2431,"EDO. BARINAS","MP. BARINAS","PQ. JUAN A RODRIGUEZ D","UNIDAD EDUCATIVA BOLIVARIANA LA ERIKA",https://resultadosconvzla.com/centro/12791,,,,,,,,,,,,,,,,,,,,,
2432,"EDO. BARINAS","MP. BARINAS","PQ. JUAN A RODRIGUEZ D","CEIN EL COROZO",https://resultadosconvzla.com/centro/12792,,,,,,,,,,,,,,,,,,,,,
2433,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","UNIDAD EDUCATIVA IRMIS CADENAS DE HERNANDEZ",https://resultadosconvzla.com/centro/12711,,,,,,,,,,,,,,,,,,,,,
2434,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","ESCUELA ESTADAL CONCENTRADA SANTA ELENA",https://resultadosconvzla.com/centro/12713,,,,,,,,,,,,,,,,,,,,,
2435,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","UNIDAD EDUCATIVA DOMINGA ORTIZ DE PAEZ",https://resultadosconvzla.com/centro/12709,,,,,,,,,,,,,,,,,,,,,
2436,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","ESCUELA BASICA ESTADAL CONCENTRADA LA COLONIA DEL CURAY",https://resultadosconvzla.com/centro/12710,,,,,,,,,,,,,,,,,,,,,
2437,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","ESCUELA BASICA BOLIVARIANA LA PARANGULA NUCLEO ESCOLAR RURAL  045",https://resultadosconvzla.com/centro/12712,,,,,,,,,,,,,,,,,,,,,
2438,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","CENTRO DE VOTACION BUENA VISTS",https://resultadosconvzla.com/centro/12714,,,,,,,,,,,,,,,,,,,,,
2439,"EDO. BARINAS","MP. BARINAS","PQ. ALFREDO A LARRIVA","ESCUELA BASICA CARTA DE JAMAICA",https://resultadosconvzla.com/centro/12715,,,,,,,,,,,,,,,,,,,,,
2440,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","ESCUELA BASICA RAMON IGNASIO  MENDEZ",https://resultadosconvzla.com/centro/12802,,,,,,,,,,,,,,,,,,,,,
2441,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","ESCUELA BASICA PASCUAL IGNACIO VILLASMIL",https://resultadosconvzla.com/centro/12804,,,,,,,,,,,,,,,,,,,,,
2442,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","BIBLIOTECA ANDRES ELOY BLANCO",https://resultadosconvzla.com/centro/12803,,,,,,,,,,,,,,,,,,,,,
2443,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","CENTRO ESPECIALIDADES BARINAS",https://resultadosconvzla.com/centro/12805,,,,,,,,,,,,,,,,,,,,,
2444,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","GRUPO ESCOLAR ESTADO GUARICO",https://resultadosconvzla.com/centro/12799,,,,,,,,,,,,,,,,,,,,,
2445,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","CICLO  DIVERSIFICADO DANIEL FLORENCIO  OLEARY",https://resultadosconvzla.com/centro/12800,,,,,,,,,,,,,,,,,,,,,
2446,"EDO. BARINAS","MP. BARINAS","PQ. BARINAS","ESCUELA ARTES PLASTICAS CRISTOBAL ROJAS",https://resultadosconvzla.com/centro/12801,,,,,,,,,,,,,,,,,,,,,
2447,"EDO. BARINAS","MP. BARINAS","PQ. SANTA INES","ESCUELA CONCENTRADA BASICA GALLEGO MADRE VIEJA",https://resultadosconvzla.com/centro/12820,,,,,,,,,,,,,,,,,,,,,
2448,"EDO. BARINAS","MP. BARINAS","PQ. SANTA INES","ESCUELA BASICA ESTADAL CONCENTRADA BOLIVARIANA RIO SECO NER 403",https://resultadosconvzla.com/centro/12819,,,,,,,,,,,,,,,,,,,,,
2449,"EDO. BARINAS","MP. BARINAS","PQ. SANTA INES","ESCUELA UNITARIA SAN JOSE",https://resultadosconvzla.com/centro/12821,,,,,,,,,,,,,,,,,,,,,
2450,"EDO. BARINAS","MP. BARINAS","PQ. SANTA INES","ESCUELA BOLIVARIANA ADONAY PARRA JIMENEZ",https://resultadosconvzla.com/centro/12818,,,,,,,,,,,,,,,,,,,,,
2451,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA NACIONAL CONCENTRADA SIN NUMERO HATO VAINILLA",https://resultadosconvzla.com/centro/12811,,,,,,,,,,,,,,,,,,,,,
2452,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA NACIONAL CONCENTRADA NUCLEO ESCOLAR RURAL 315 EL FANTASMA",https://resultadosconvzla.com/centro/12813,,,,,,,,,,,,,,,,,,,,,
2453,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","GRUPO ESCOLAR ALEJO FORTIQUE",https://resultadosconvzla.com/centro/12806,,,,,,,,,,,,,,,,,,,,,
2454,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA ESTADAL CONCENTRADA  LA CASCABEL",https://resultadosconvzla.com/centro/12807,,,,,,,,,,,,,,,,,,,,,
2455,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA ESTADAL CONCENTRADA  183 LA LEGUA",https://resultadosconvzla.com/centro/12808,,,,,,,,,,,,,,,,,,,,,
2456,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA ESTADAL CONCENTRADA MORROCOY 749",https://resultadosconvzla.com/centro/12809,,,,,,,,,,,,,,,,,,,,,
2457,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA BASICA NACIONAL CONCENTRADA PUNTO FIJO",https://resultadosconvzla.com/centro/12810,,,,,,,,,,,,,,,,,,,,,
2458,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA BASICA ESTADAL CONCENTRADA VAINILLA NER 315",https://resultadosconvzla.com/centro/12812,,,,,,,,,,,,,,,,,,,,,
2459,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","INFOCENTRO SAN SILVESTRE DE TOTUMAL",https://resultadosconvzla.com/centro/12814,,,,,,,,,,,,,,,,,,,,,
2460,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA BASICA CONCENTRADA LAS MERCEDES",https://resultadosconvzla.com/centro/12815,,,,,,,,,,,,,,,,,,,,,
2461,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","CENTRO DE VOTACION EFUERZO HUGO CHAVEZ",https://resultadosconvzla.com/centro/12816,,,,,,,,,,,,,,,,,,,,,
2462,"EDO. BARINAS","MP. BARINAS","PQ. SAN SILVESTRE","ESCUELA LAS PALMITAS",https://resultadosconvzla.com/centro/12817,,,,,,,,,,,,,,,,,,,,,
2463,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","INCE CONSTRUCCION",https://resultadosconvzla.com/centro/12836,,,,,,,,,,,,,,,,,,,,,
2464,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA EZEQUIEL ZAMORA",https://resultadosconvzla.com/centro/12838,,,,,,,,,,,,,,,,,,,,,
2465,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","CEIB CUATRICENTENARIO",https://resultadosconvzla.com/centro/12845,,,,,,,,,,,,,,,,,,,,,
2466,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","PRESCOLAR 5 DE JULIO",https://resultadosconvzla.com/centro/12847,,,,,,,,,,,,,,,,,,,,,
2467,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA JUAN ESCALONA",https://resultadosconvzla.com/centro/12841,,,,,,,,,,,,,,,,,,,,,
2468,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA  NACIONAL  EL MOLINO",https://resultadosconvzla.com/centro/12842,,,,,,,,,,,,,,,,,,,,,
2469,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA  BOLIVARIANA INDEPENDENCIA II",https://resultadosconvzla.com/centro/12843,,,,,,,,,,,,,,,,,,,,,
2470,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","PREESCOLAR JARDIN DE INFANCIA MARIA LA RIVA SALAS",https://resultadosconvzla.com/centro/12837,,,,,,,,,,,,,,,,,,,,,
2471,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","GRUPO ESCOLAR CARLOS SOUBLETTE",https://resultadosconvzla.com/centro/12839,,,,,,,,,,,,,,,,,,,,,
2472,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","CASA DE ALIMENTACION LA FLORESTA BOLIVARIANA",https://resultadosconvzla.com/centro/12844,,,,,,,,,,,,,,,,,,,,,
2473,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA NICANDRO ARVELO ANGULO",https://resultadosconvzla.com/centro/12846,,,,,,,,,,,,,,,,,,,,,
2474,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA DON MARIANO PICON  SALAS",https://resultadosconvzla.com/centro/12832,,,,,,,,,,,,,,,,,,,,,
2475,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA BASICA MARIA LA RIVA SALAS",https://resultadosconvzla.com/centro/12833,,,,,,,,,,,,,,,,,,,,,
2476,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","ESCUELA  TECNICA  INDUSTRAL  EZEQUIEL ZAMORA",https://resultadosconvzla.com/centro/12834,,,,,,,,,,,,,,,,,,,,,
2477,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","JARDIN  DE INFANCIA DON ROMULO GALLEGOS",https://resultadosconvzla.com/centro/12835,,,,,,,,,,,,,,,,,,,,,
2478,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","CENTRO DE EDUCACION INICIAL LOS MARQUESES",https://resultadosconvzla.com/centro/12848,,,,,,,,,,,,,,,,,,,,,
2479,"EDO. BARINAS","MP. BARINAS","PQ. EL CARMEN","GIMNASIO CUBIERTO LA FEDERACIÓN",https://resultadosconvzla.com/centro/12849,,,,,,,,,,,,,,,,,,,,,
2480,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA COLEGIO FE Y ALEGRIA LA INMACULADA",https://resultadosconvzla.com/centro/12872,,,,,,,,,,,,,,,,,,,,,
2481,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA BASICA BOLIVARIANA LA CONCORDIA",https://resultadosconvzla.com/centro/12877,,,,,,,,,,,,,,,,,,,,,
2482,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA RAMON REINOSO NUÑEZ",https://resultadosconvzla.com/centro/12879,,,,,,,,,,,,,,,,,,,,,
2483,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA ESTADAL 27 DE JUNIO",https://resultadosconvzla.com/centro/12886,,,,,,,,,,,,,,,,,,,,,
2484,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO DE EDUCACIÓN INICIAL  SIMONCITO  NEGRO PRIMERO",https://resultadosconvzla.com/centro/12888,,,,,,,,,,,,,,,,,,,,,
2485,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA BASICA MERCEDES DE JESUS MOLINA",https://resultadosconvzla.com/centro/12895,,,,,,,,,,,,,,,,,,,,,
2486,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","BASE DE MISION LA DIGNIDAD",https://resultadosconvzla.com/centro/12897,,,,,,,,,,,,,,,,,,,,,
2487,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","JARDIN DE INFANCIA FRANCISCO RIVAS",https://resultadosconvzla.com/centro/12873,,,,,,,,,,,,,,,,,,,,,
2488,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO DE EDUCACION INICIAL  VARYNA",https://resultadosconvzla.com/centro/12874,,,,,,,,,,,,,,,,,,,,,
2489,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA BOLIVARIANA MANUELITA SAENZ",https://resultadosconvzla.com/centro/12875,,,,,,,,,,,,,,,,,,,,,
2490,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","GRUPO ESCOLAR FRANCISCO RIVAS",https://resultadosconvzla.com/centro/12876,,,,,,,,,,,,,,,,,,,,,
2491,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CICLO BASICO RAFAEL MEDINA JIMENEZ",https://resultadosconvzla.com/centro/12890,,,,,,,,,,,,,,,,,,,,,
2492,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO DE EDUCACION INICIAL PUNTA GORDA",https://resultadosconvzla.com/centro/12892,,,,,,,,,,,,,,,,,,,,,
2493,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO DE EDUCACION INICIAL BOLIVARIANO ALTAMIRA",https://resultadosconvzla.com/centro/12893,,,,,,,,,,,,,,,,,,,,,
2494,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA ESTADAL BACHILLER JOSE RAFAEL BRICEÑO ALTUVE",https://resultadosconvzla.com/centro/12878,,,,,,,,,,,,,,,,,,,,,
2495,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA  BOLIVARIANO SIMON  AGUSTIN JIMENEZ",https://resultadosconvzla.com/centro/12880,,,,,,,,,,,,,,,,,,,,,
2496,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA ESTADAL JOSÉ RAFAEL MENDOZA RUBIO",https://resultadosconvzla.com/centro/12887,,,,,,,,,,,,,,,,,,,,,
2497,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA DOCTOR JOSE OCTAVIO ENRRIQUEZ",https://resultadosconvzla.com/centro/12889,,,,,,,,,,,,,,,,,,,,,
2498,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO EDUCATIVO INICIAL BOLIVARIANO MISIA JACINTA DE CRESPO",https://resultadosconvzla.com/centro/12894,,,,,,,,,,,,,,,,,,,,,
2499,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD  EDUCATIVA GENERAL  JOSE IGNACIO PULIDO PUMAR",https://resultadosconvzla.com/centro/12896,,,,,,,,,,,,,,,,,,,,,
2500,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","CENTRO EDUCACIÓN INICIAL JOSE RAFAEL BRICEÑO ALTUVE",https://resultadosconvzla.com/centro/12903,,,,,,,,,,,,,,,,,,,,,
2501,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA BASICA ANTONIO JOSE  DE SUCRE",https://resultadosconvzla.com/centro/12882,,,,,,,,,,,,,,,,,,,,,
2502,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","UNIDAD EDUCATIVA DOÑA MENCA DE LEONI",https://resultadosconvzla.com/centro/12883,,,,,,,,,,,,,,,,,,,,,
2503,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA BASICA HERLINDA DE VALERO",https://resultadosconvzla.com/centro/12884,,,,,,,,,,,,,,,,,,,,,
2504,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","ESCUELA TECNICA ASISTENCIAL VENEZUELA",https://resultadosconvzla.com/centro/12885,,,,,,,,,,,,,,,,,,,,,
2505,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","BASE DE MISIONES ANA VIDALIA MORA",https://resultadosconvzla.com/centro/12898,,,,,,,,,,,,,,,,,,,,,
2506,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","BASE DE  MISIONES 26 DE JULIO",https://resultadosconvzla.com/centro/12899,,,,,,,,,,,,,,,,,,,,,
2507,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","BARRIO ADENTRO MANUEL BURGOS",https://resultadosconvzla.com/centro/12900,,,,,,,,,,,,,,,,,,,,,
2508,"EDO. BARINAS","MP. BARINAS","PQ. CORAZON DE JESUS","INFOCENTRO DE LA CALLE APURE",https://resultadosconvzla.com/centro/12901,,,,,,,,,,,,,,,,,,,,,
2509,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","UNIDAD EDUCATIVA NACIONAL 30 DE JUNIO",https://resultadosconvzla.com/centro/12906,,,,,,,,,,,,,,,,,,,,,
2510,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BASICA ESTADAL CONCENTRADA EL CELOSO NUCLEO ESCOLAR RURAL 610",https://resultadosconvzla.com/centro/12911,,,,,,,,,,,,,,,,,,,,,
2511,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BASICA UNITARIA  MAPORAL",https://resultadosconvzla.com/centro/12913,,,,,,,,,,,,,,,,,,,,,
2512,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BOLIVARIANA  LA SOLEDAD NUCLEO ESCOLAR RURAL  610",https://resultadosconvzla.com/centro/12907,,,,,,,,,,,,,,,,,,,,,
2513,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BASICA NACIONAL UNITARIA CHIQUIMBUY NUCLEO ESCOLAR RURAL 610",https://resultadosconvzla.com/centro/12908,,,,,,,,,,,,,,,,,,,,,
2514,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA ESTADAL UNITARIA EL COBALONGO NER 284",https://resultadosconvzla.com/centro/12909,,,,,,,,,,,,,,,,,,,,,
2515,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BASICA ESTADAL CONCENTRADA SAN MIGUEL",https://resultadosconvzla.com/centro/12910,,,,,,,,,,,,,,,,,,,,,
2516,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BOLIVARIANA ALFREDO ARVELO",https://resultadosconvzla.com/centro/12905,,,,,,,,,,,,,,,,,,,,,
2517,"EDO. BARINAS","MP. BOLIVAR","PQ. ALTAMIRA","ESCUELA BOLIVARIANA EL PALMAR",https://resultadosconvzla.com/centro/12912,,,,,,,,,,,,,,,,,,,,,
2518,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BOLIVARIANA ORINOCO",https://resultadosconvzla.com/centro/12920,,,,,,,,,,,,,,,,,,,,,
2519,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","UNIDAD EDUCATIVA  JOSE RAMON TRASPUESTO",https://resultadosconvzla.com/centro/12922,,,,,,,,,,,,,,,,,,,,,
2520,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BASICA MOROMOY",https://resultadosconvzla.com/centro/12929,,,,,,,,,,,,,,,,,,,,,
2521,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","CENTRO DE VOTACION NUEVA JUVENTUD",https://resultadosconvzla.com/centro/12931,,,,,,,,,,,,,,,,,,,,,
2522,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","BARRIO ADENTRO DOCTOR JOSE MARIA VARGAS",https://resultadosconvzla.com/centro/12936,,,,,,,,,,,,,,,,,,,,,
2523,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","BARRIO ADENTRO OFTALMOLOGICO CENTRO DE SALUD",https://resultadosconvzla.com/centro/12938,,,,,,,,,,,,,,,,,,,,,
2524,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","UNIDAD EDUCATIVA  NELLY VALERO",https://resultadosconvzla.com/centro/12923,,,,,,,,,,,,,,,,,,,,,
2525,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BASICA ESTADAL CONCENTRADA VEGA DEL PUENTE NUMERO 290 NER 213",https://resultadosconvzla.com/centro/12924,,,,,,,,,,,,,,,,,,,,,
2526,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BASICA ESTADAL CONCENTRADA MIRAFLORES",https://resultadosconvzla.com/centro/12925,,,,,,,,,,,,,,,,,,,,,
2527,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","UNIDAD EDUCATIVA MILITAR OFICIAL GENERAL JOSÉ ANTONIO PAEZ",https://resultadosconvzla.com/centro/12927,,,,,,,,,,,,,,,,,,,,,
2528,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","CENTRO DE EDUCACION INICIAL ESTADAL DON ANDRES BELLO LAS MESITAS",https://resultadosconvzla.com/centro/12940,,,,,,,,,,,,,,,,,,,,,
2529,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BOLIVARIANA BARINITAS",https://resultadosconvzla.com/centro/12914,,,,,,,,,,,,,,,,,,,,,
2530,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ATENEO POPULAR DE BARINITAS",https://resultadosconvzla.com/centro/12919,,,,,,,,,,,,,,,,,,,,,
2531,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","LICEO BOLIVARIANO CANDIDO  MEZA",https://resultadosconvzla.com/centro/12921,,,,,,,,,,,,,,,,,,,,,
2532,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","ESCUELA BOLIVARIANA TERRAZAS DE SANTO DOMINGO",https://resultadosconvzla.com/centro/12928,,,,,,,,,,,,,,,,,,,,,
2533,"EDO. BARINAS","MP. BOLIVAR","PQ. BARINITAS","UNIDAD EDUCATIVA NACIONAL SIMON BOLIVAR",https://resultadosconvzla.com/centro/12930,,,,,,,,,,,,,,,,,,,,,
